lsoa_int_zone_id,msoa_zone_id,lsoa_int_to_msoa,msoa_to_lsoa_int
E01009694,E02001979,1,0.543828265
E01009693,E02001979,1,0.180679785
E01009646,E02001979,1,0.139534884
E01031297,E02006520,1,0.187873612
E01031296,E02006520,1,0.065755764
E01031299,E02006520,1,0.052092229
E01031298,E02006520,1,0.220324509
E01031300,E02006520,1,0.473953886
E01031157,E02006499,1,0.523404255
E01031158,E02006499,1,0.163829787
E01031156,E02006499,1,0.061702128
E01031155,E02006499,1,0.25106383
E01009536,E02001990,1,0.003607604
E01009543,E02001990,1,0.319827945
E01009707,E02001990,1,0.017483003
E01009535,E02001990,1,0.00555016
E01009708,E02001990,1,0.021506868
E01009532,E02001990,1,0.632024421
E01009700,E02001986,1,0.063352827
E01009699,E02001986,1,0.076023392
E01009701,E02001986,1,0.166666667
E01009674,E02001986,1,0.043859649
E01009702,E02001986,1,0.650097466
E01009643,E02001974,1,0.057116536
E01009653,E02001974,1,0.026715799
E01009644,E02001974,1,0.086596039
E01009648,E02001974,1,0.0133579
E01009647,E02001974,1,0.707968678
E01009652,E02001974,1,0.108245048
E01031304,E02006521,1,0.061715481
E01031307,E02006521,1,0.360878661
E01031305,E02006521,1,0.138075314
E01031306,E02006521,1,0.238493724
E01031303,E02006521,1,0.20083682
E01031295,E02006527,1,0.020860495
E01031291,E02006527,1,0.204693611
E01031294,E02006527,1,0.151238592
E01031292,E02006527,1,0.078878748
E01031290,E02006527,1,0.153846154
E01031293,E02006527,1,0.390482399
E01031170,E02006497,1,0.082107424
E01031169,E02006497,1,0.056790968
E01031168,E02006497,1,0.77146767
E01031167,E02006497,1,0.089633938
E01031217,E02006511,1,0.026439578
E01031218,E02006511,1,0.61378751
E01031249,E02006511,1,0.003081914
E01031251,E02006511,1,0.120194647
E01031253,E02006511,1,0.021735604
E01031250,E02006511,1,0.144849959
E01031252,E02006511,1,0.069910787
E01009590,E02001959,1,0.869191919
E01009598,E02001959,1,0.058838384
E01009593,E02001959,1,0.056313131
E01009591,E02001959,1,0.015656566
E01010143,E02002087,1,0.188679245
E01010140,E02002087,1,0.221493027
E01010142,E02002087,1,0.574241181
E01010144,E02002087,1,0.015586546
E01031144,E02006500,1,0.284378718
E01031145,E02006500,1,0.577256502
E01031143,E02006500,1,0.124426313
E01031146,E02006500,1,0.013938467
E01031133,E02006496,1,0.023762376
E01031132,E02006496,1,0.236831683
E01031131,E02006496,1,0.054653465
E01031130,E02006496,1,0.684752475
E01031088,E02006490,1,0.20979021
E01031089,E02006490,1,0.297202797
E01031086,E02006490,1,0.076923077
E01031087,E02006490,1,0.416083916
E01031198,E02006508,1,0.153367069
E01031200,E02006508,1,0.047878552
E01031199,E02006508,1,0.328532503
E01031211,E02006508,1,0.117555469
E01031210,E02006508,1,0.156481121
E01031201,E02006508,1,0.064616582
E01031197,E02006508,1,0.131568704
E01009629,E02001977,1,0.397550636
E01009631,E02001977,1,0.08148846
E01009650,E02001977,1,0.11775789
E01009632,E02001977,1,0.308996703
E01009630,E02001977,1,0.094206312
E01009641,E02001981,1,0.234684079
E01009639,E02001981,1,0.024966391
E01009640,E02001981,1,0.007105819
E01009636,E02001981,1,0.036489341
E01009637,E02001981,1,0.009410409
E01009638,E02001981,1,0.68734396
E01010237,E02002084,1,0.287613293
E01010146,E02002084,1,0.224169184
E01010234,E02002084,1,0.294864048
E01010238,E02002084,1,0.193353474
E01031331,E02006533,1,0.368563686
E01031330,E02006533,1,0.096205962
E01031327,E02006533,1,0.143631436
E01031328,E02006533,1,0.20596206
E01031329,E02006533,1,0.185636856
E01031006,E02006474,1,0.020077914
E01031027,E02006474,1,0.293976626
E01031007,E02006474,1,0.219958046
E01031028,E02006474,1,0.465987414
E01009574,E02001972,1,0.244796463
E01009573,E02001972,1,0.06741573
E01009572,E02001972,1,0.443912323
E01009571,E02001972,1,0.034076257
E01009570,E02001972,1,0.086203721
E01009569,E02001972,1,0.123595506
E01009688,E02001987,1,0.148293963
E01009690,E02001987,1,0.076771654
E01009689,E02001987,1,0.741469816
E01009691,E02001987,1,0.033464567
E01031058,E02006480,1,0.014722537
E01031059,E02006480,1,0.285390713
E01031061,E02006480,1,0.134767837
E01031060,E02006480,1,0.152887882
E01031057,E02006480,1,0.412231031
E01009565,E02001966,1,0.002288853
E01009567,E02001966,1,0.176012818
E01009568,E02001966,1,0.110322728
E01009566,E02001966,1,0.711375601
E01009713,E02001976,1,0.048342639
E01009717,E02001976,1,0.017457064
E01009718,E02001976,1,0.006784932
E01009580,E02001976,1,0.921690579
E01009715,E02001976,1,0.005724786
E01031233,E02006514,1,0.075765915
E01031234,E02006514,1,0.62777472
E01031237,E02006514,1,0.006053935
E01031235,E02006514,1,0.180700789
E01031232,E02006514,1,0.109704641
E01031124,E02006485,1,0.054635762
E01031121,E02006485,1,0.006208609
E01031123,E02006485,1,0.064569536
E01031120,E02006485,1,0.831539735
E01031122,E02006485,1,0.043046358
E01031280,E02006523,1,0.022946394
E01031308,E02006523,1,0.744215195
E01031278,E02006523,1,0.10711531
E01031302,E02006523,1,0.005688392
E01031279,E02006523,1,0.00395295
E01031301,E02006523,1,0.059776321
E01031277,E02006523,1,0.056305438
E01009599,E02001970,1,0.470124014
E01009711,E02001970,1,0.320180383
E01009710,E02001970,1,0.184892897
E01009663,E02001970,1,0.024802706
E01009619,E02001995,1,0.132301402
E01009544,E02001995,1,0.570872274
E01032530,E02001995,1,0.189836449
E01032529,E02001995,1,0.106989875
E01009527,E02001963,1,0.097046414
E01009594,E02001963,1,0.095639944
E01009525,E02001963,1,0.240506329
E01009524,E02001963,1,0.566807314
E01009705,E02001980,1,0.163636364
E01009696,E02001980,1,0.309090909
E01009695,E02001980,1,0.356818182
E01009704,E02001980,1,0.170454545
E01031271,E02006528,1,0.331012319
E01031337,E02006528,1,0.297625424
E01031335,E02006528,1,0.034458132
E01031334,E02006528,1,0.114443849
E01031333,E02006528,1,0.006070345
E01031332,E02006528,1,0.087841457
E01031336,E02006528,1,0.128548473
E01010239,E02002082,1,0.25203252
E01010235,E02002082,1,0.081300813
E01010240,E02002082,1,0.170731707
E01010236,E02002082,1,0.495934959
E01031079,E02006806,1,0.006341885
E01031080,E02006806,1,0.043528394
E01032588,E02006806,1,0.498126261
E01031078,E02006806,1,0.438166619
E01031077,E02006806,1,0.013836841
E01009562,E02001997,1,0.190625
E01009561,E02001997,1,0.134375
E01009672,E02001997,1,0.3171875
E01009563,E02001997,1,0.1765625
E01009560,E02001997,1,0.18125
E01031048,E02006482,1,0.005927682
E01031049,E02006482,1,0.458506224
E01031051,E02006482,1,0.012892709
E01031050,E02006482,1,0.522673385
E01009529,E02001971,1,0.485380117
E01009522,E02001971,1,0.198830409
E01009530,E02001971,1,0.230994152
E01009645,E02001971,1,0.084795322
E01009662,E02001973,1,0.394808743
E01009659,E02001973,1,0.079918033
E01009664,E02001973,1,0.008196721
E01009656,E02001973,1,0.491803279
E01009655,E02001973,1,0.025273224
E01033252,E02006513,1,0.055389859
E01033251,E02006513,1,0.329356625
E01031227,E02006513,1,0.400937367
E01033250,E02006513,1,0.022155944
E01031225,E02006513,1,0.192160205
E01031138,E02006493,1,0.00691002
E01031137,E02006493,1,0.041309899
E01031139,E02006493,1,0.013519603
E01031141,E02006493,1,0.87141355
E01031142,E02006493,1,0.049271444
E01031140,E02006493,1,0.017575484
E01031118,E02006483,1,0.001813237
E01031116,E02006483,1,0.751133273
E01031119,E02006483,1,0.18268359
E01031115,E02006483,1,0.029011786
E01031117,E02006483,1,0.035358114
E01031163,E02006501,1,0.227306827
E01031179,E02006501,1,0.223555889
E01031180,E02006501,1,0.294073518
E01031161,E02006501,1,0.053263316
E01031162,E02006501,1,0.20180045
E01009587,E02001968,1,0.691235955
E01009624,E02001968,1,0.171685393
E01009626,E02001968,1,0.104719101
E01009625,E02001968,1,0.032359551
E01032536,E02001958,1,0.295347269
E01009589,E02001958,1,0.343560351
E01032537,E02001958,1,0.040795684
E01032538,E02001958,1,0.320296696
E01031063,E02006487,1,0.030746269
E01031062,E02006487,1,0.007761194
E01031064,E02006487,1,0.93880597
E01031065,E02006487,1,0.014328358
E01031066,E02006487,1,0.008358209
E01010155,E02002106,1,0.152702316
E01010156,E02002106,1,0.017729482
E01010152,E02002106,1,0.037174721
E01010151,E02002106,1,0.459536746
E01010153,E02002106,1,0.119816986
E01010154,E02002106,1,0.213039748
E01009559,E02001991,1,0.063526361
E01009555,E02001991,1,0.327139153
E01009558,E02001991,1,0.032843561
E01009554,E02001991,1,0.037165082
E01009556,E02001991,1,0.509939499
E01009557,E02001991,1,0.029386344
E01031047,E02006479,1,0.024662361
E01031046,E02006479,1,0.060187904
E01031045,E02006479,1,0.07501468
E01031043,E02006479,1,0.782442748
E01031044,E02006479,1,0.057692308
E01031273,E02006524,1,0.050607287
E01031275,E02006524,1,0.0951417
E01031276,E02006524,1,0.078947368
E01031274,E02006524,1,0.775303644
E01009686,E02001983,1,0.925465839
E01009649,E02001983,1,0.01647313
E01009687,E02001983,1,0.047799082
E01009685,E02001983,1,0.007291385
E01009684,E02001983,1,0.002970564
E01010125,E02002086,1,0.858422175
E01010129,E02002086,1,0.002558635
E01010141,E02002086,1,0.002558635
E01010139,E02002086,1,0.136460554
E01031104,E02006477,1,0.150234742
E01031100,E02006477,1,0.260172144
E01031102,E02006477,1,0.460485133
E01031101,E02006477,1,0.057902973
E01031103,E02006477,1,0.071205008
E01032533,E02001993,1,0.659135903
E01009679,E02001993,1,0.004192384
E01032532,E02001993,1,0.105275416
E01032531,E02001993,1,0.231396297
E01031042,E02006473,1,0.020188425
E01031041,E02006473,1,0.032205345
E01031020,E02006473,1,0.538261873
E01031021,E02006473,1,0.140165353
E01031019,E02006473,1,0.20505672
E01031022,E02006473,1,0.064122284
E01009657,E02001975,1,0.120833333
E01009613,E02001975,1,0.135416667
E01009716,E02001975,1,0.08125
E01009712,E02001975,1,0.41875
E01009714,E02001975,1,0.24375
E01031215,E02006518,1,0.230210016
E01031209,E02006518,1,0.244345719
E01031193,E02006518,1,0.180129241
E01031214,E02006518,1,0.084814216
E01031216,E02006518,1,0.260500808
E01031109,E02006486,1,0.181996086
E01031107,E02006486,1,0.048923679
E01031105,E02006486,1,0.479452055
E01031108,E02006486,1,0.234833659
E01031106,E02006486,1,0.054794521
E01031068,E02006488,1,0.098712446
E01031069,E02006488,1,0.188841202
E01031067,E02006488,1,0.47925608
E01031070,E02006488,1,0.233190272
E01010127,E02002088,1,0.173828125
E01010130,E02002088,1,0.505859375
E01010131,E02002088,1,0.04296875
E01010111,E02002088,1,0.19921875
E01010126,E02002088,1,0.044921875
E01010128,E02002088,1,0.033203125
E01010165,E02002097,1,0.290506781
E01010164,E02002097,1,0.056388294
E01010167,E02002097,1,0.181061147
E01010108,E02002097,1,0.472043778
E01031134,E02006502,1,0.143305439
E01031178,E02006502,1,0.028242678
E01031176,E02006502,1,0.09832636
E01031136,E02006502,1,0.556485356
E01031177,E02006502,1,0.036610879
E01031175,E02006502,1,0.082635983
E01031135,E02006502,1,0.054393305
E01009658,E02001978,1,0.241820768
E01009614,E02001978,1,0.137980085
E01009660,E02001978,1,0.53485064
E01009654,E02001978,1,0.085348506
E01031174,E02006494,1,0.239457582
E01031171,E02006494,1,0.109310402
E01031172,E02006494,1,0.006780222
E01031173,E02006494,1,0.644451794
E01031320,E02006530,1,0.024791176
E01031317,E02006530,1,0.084493468
E01031316,E02006530,1,0.00862069
E01031315,E02006530,1,0.810077104
E01031319,E02006530,1,0.055204541
E01031318,E02006530,1,0.016813022
E01032895,E02006498,1,0.053007136
E01031127,E02006498,1,0.133537207
E01031165,E02006498,1,0.293577982
E01031125,E02006498,1,0.041794088
E01031164,E02006498,1,0.150866463
E01032894,E02006498,1,0.22324159
E01032893,E02006498,1,0.103975535
E01031247,E02006516,1,0.157286279
E01031194,E02006516,1,0.262245208
E01031205,E02006516,1,0.171889261
E01031207,E02006516,1,0.280498935
E01031206,E02006516,1,0.128080316
E01009669,E02001999,1,0.005505309
E01009671,E02001999,1,0.903558789
E01009665,E02001999,1,0.006095163
E01033058,E02001999,1,0.084840739
E01009606,E02001962,1,0.148467433
E01009575,E02001962,1,0.641283525
E01009609,E02001962,1,0.012931034
E01009564,E02001962,1,0.197318008
E01031220,E02006507,1,0.035714286
E01031219,E02006507,1,0.040561224
E01031222,E02006507,1,0.728061224
E01031221,E02006507,1,0.017857143
E01031223,E02006507,1,0.055867347
E01031224,E02006507,1,0.121938776
E01033256,E02006525,1,0.257698346
E01031287,E02006525,1,0.008211569
E01031272,E02006525,1,0.032121724
E01031289,E02006525,1,0.024272431
E01031288,E02006525,1,0.071609709
E01033253,E02006525,1,0.569858713
E01031285,E02006525,1,0.024755464
E01031286,E02006525,1,0.011472044
E01009622,E02001969,1,0.158663883
E01009628,E02001969,1,0.173277662
E01009623,E02001969,1,0.045929019
E01009627,E02001969,1,0.622129436
E01009616,E02001984,1,0.131752306
E01009621,E02001984,1,0.054677207
E01009615,E02001984,1,0.334650856
E01009618,E02001984,1,0.152832675
E01009620,E02001984,1,0.15942029
E01009617,E02001984,1,0.166666667
E01025835,E02005390,1,0.742440318
E01025836,E02005390,1,0.036074271
E01025833,E02005390,1,0.09204244
E01025831,E02005390,1,0.028116711
E01025832,E02005390,1,0.069230769
E01025834,E02005390,1,0.032095491
E01009666,E02001998,1,0.296337403
E01009670,E02001998,1,0.187569367
E01009668,E02001998,1,0.319644839
E01009667,E02001998,1,0.196448391
E01031147,E02006503,1,0.225969646
E01031149,E02006503,1,0.251939292
E01031148,E02006503,1,0.235750422
E01031166,E02006503,1,0.170657673
E01031150,E02006503,1,0.115682968
E01010149,E02002085,1,0.084367246
E01010148,E02002085,1,0.148883375
E01010147,E02002085,1,0.096774194
E01010145,E02002085,1,0.669975186
E01009633,E02001985,1,0.054363376
E01009635,E02001985,1,0.847782546
E01009661,E02001985,1,0.070958512
E01009634,E02001985,1,0.026895565
E01009607,E02001961,1,0.303393214
E01009604,E02001961,1,0.0499002
E01009610,E02001961,1,0.053892216
E01009608,E02001961,1,0.411177645
E01009605,E02001961,1,0.181636727
E01009676,E02001989,1,0.376303318
E01009682,E02001989,1,0.01563981
E01009681,E02001989,1,0.142654028
E01009683,E02001989,1,0.465402844
E01031228,E02006512,1,0.021680217
E01031231,E02006512,1,0.210980628
E01031238,E02006512,1,0.182374787
E01031229,E02006512,1,0.433403593
E01031236,E02006512,1,0.13439727
E01031230,E02006512,1,0.017163505
E01009577,E02001964,1,0.061522419
E01009579,E02001964,1,0.34358707
E01009709,E02001964,1,0.035974974
E01009584,E02001964,1,0.52189781
E01009581,E02001964,1,0.022419187
E01009585,E02001964,1,0.01459854
E01032587,E02006805,1,0.122621564
E01009596,E02006805,1,0.23255814
E01009597,E02006805,1,0.403805497
E01009588,E02006805,1,0.198731501
E01009592,E02006805,1,0.042283298
E01025791,E02005376,1,0.252095524
E01025792,E02005376,1,0.398070536
E01025790,E02005376,1,0.017396805
E01025793,E02005376,1,0.332437134
E01031262,E02006531,1,0.495316159
E01031266,E02006531,1,0.18881733
E01031264,E02006531,1,0.009367681
E01031265,E02006531,1,0.135245902
E01031261,E02006531,1,0.12295082
E01031263,E02006531,1,0.048302108
E01025807,E02005375,1,0.138613861
E01025800,E02005375,1,0.012947449
E01025798,E02005375,1,0.435389693
E01025804,E02005375,1,0.021832953
E01025799,E02005375,1,0.391216045
E01025803,E02005373,1,0.068831798
E01025797,E02005373,1,0.078041687
E01025789,E02005373,1,0.358700921
E01025802,E02005373,1,0.168686379
E01025794,E02005373,1,0.107125545
E01025805,E02005373,1,0.218613669
E01025796,E02005374,1,0.375816384
E01025795,E02005374,1,0.29147229
E01025806,E02005374,1,0.038440007
E01025801,E02005374,1,0.294271319
E01028983,E02006030,1,0.250774793
E01028981,E02006030,1,0.029442149
E01028982,E02006030,1,0.02892562
E01028932,E02006030,1,0.690857438
E01028944,E02006031,1,0.084142395
E01028945,E02006031,1,0.263754045
E01028930,E02006031,1,0.144012945
E01028931,E02006031,1,0.508090615
E01028976,E02006039,1,0.216499544
E01028955,E02006039,1,0.080674567
E01028954,E02006039,1,0.107566089
E01028975,E02006039,1,0.341385597
E01028977,E02006039,1,0.253874202
E01028989,E02006032,1,0.046226415
E01028988,E02006032,1,0.081132075
E01028967,E02006032,1,0.097169811
E01028965,E02006032,1,0.120754717
E01028968,E02006032,1,0.598113208
E01028966,E02006032,1,0.056603774
E01014120,E02002946,1,0.542763158
E01014119,E02002946,1,0.125
E01014121,E02002946,1,0.134868421
E01014123,E02002946,1,0.1875
E01014122,E02002946,1,0.009868421
E01014107,E02002947,1,0.119760479
E01014106,E02002947,1,0.053892216
E01014110,E02002947,1,0.02994012
E01014108,E02002947,1,0.580838323
E01014109,E02002947,1,0.215568862
E01028947,E02006035,1,0.011065812
E01028985,E02006035,1,0.006406523
E01028949,E02006035,1,0.357406329
E01028948,E02006035,1,0.625121336
E01014197,E02002948,1,0.80608365
E01014200,E02002948,1,0.060836502
E01014198,E02002948,1,0.038022814
E01014201,E02002948,1,0
E01014199,E02002948,1,0.095057034
E01014165,E02002944,1,0.613328705
E01014164,E02002944,1,0.04894134
E01014166,E02002944,1,0.019437695
E01014163,E02002944,1,0.003471017
E01014124,E02002944,1,0.314821243
E01028957,E02006029,1,0.002078076
E01028958,E02006029,1,0.604423334
E01028956,E02006029,1,0.205729553
E01028933,E02006029,1,0.183909752
E01028934,E02006029,1,0.003859285
E01014133,E02002939,1,0.070955332
E01014144,E02002939,1,0.023723018
E01014134,E02002939,1,0.014746741
E01014145,E02002939,1,0.890574909
E01014186,E02002940,1,0.236842105
E01014187,E02002940,1,0.131578947
E01014188,E02002940,1,0.287449393
E01014185,E02002940,1,0.344129555
E01014196,E02002945,1,0.007292486
E01014192,E02002945,1,0.845141917
E01014194,E02002945,1,0.005362122
E01014193,E02002945,1,0.008722385
E01014195,E02002945,1,0.001501394
E01014191,E02002945,1,0.131979695
E01014103,E02002934,1,0.011085844
E01014138,E02002934,1,0.006253553
E01014140,E02002934,1,0.003979534
E01014102,E02002934,1,0.978681069
E01014183,E02002942,1,0.46259626
E01014182,E02002942,1,0.377337734
E01014184,E02002942,1,0.051705171
E01014181,E02002942,1,0.108360836
E01028939,E02006036,1,0.175699301
E01028984,E02006036,1,0.492132867
E01028938,E02006036,1,0.193618881
E01028986,E02006036,1,0.138548951
E01028875,E02006018,1,0.03241341
E01028873,E02006018,1,0.522874606
E01028877,E02006018,1,0.325615855
E01028876,E02006018,1,0.02500463
E01028878,E02006018,1,0.057973699
E01028874,E02006018,1,0.01444712
E01028879,E02006018,1,0.02167068
E01014126,E02002932,1,0.255620573
E01014128,E02002932,1,0.568524792
E01014127,E02002932,1,0.005543579
E01014125,E02002932,1,0.006467508
E01014169,E02002932,1,0.163843548
E01028941,E02006034,1,0.174866383
E01028943,E02006034,1,0.030971632
E01028942,E02006034,1,0.769494313
E01028951,E02006034,1,0.019185967
E01028953,E02006034,1,0.005481705
E01014117,E02002950,1,0.021309771
E01014116,E02002950,1,0.663591476
E01014118,E02002950,1,0.000649688
E01014115,E02002950,1,0.314449064
E01014137,E02002936,1,0.892124814
E01014141,E02002936,1,0.061961367
E01014139,E02002936,1,0.001485884
E01014143,E02002936,1,0.026597325
E01014142,E02002936,1,0.017830609
E01014105,E02002938,1,0.024026512
E01014104,E02002938,1,0.370892019
E01014114,E02002938,1,0.190555095
E01014113,E02002938,1,0.414526374
E01014205,E02002935,1,0.008501259
E01014207,E02002935,1,0.922229219
E01014209,E02002935,1,0.017947103
E01014206,E02002935,1,0.024874055
E01014208,E02002935,1,0.026448363
E01014147,E02002943,1,0.015954097
E01014156,E02002943,1,0.023231404
E01014157,E02002943,1,0.813938843
E01014146,E02002943,1,0.046042964
E01014158,E02002943,1,0.100832692
E01028887,E02006019,1,0.111315547
E01028886,E02006019,1,0.474701012
E01028890,E02006019,1,0.362465501
E01028889,E02006019,1,0.051517939
E01028936,E02006038,1,0.296155672
E01028959,E02006038,1,0.666350261
E01028937,E02006038,1,0.029900332
E01028935,E02006038,1,0.007593735
E01028870,E02006022,1,0.131882771
E01028861,E02006022,1,0.309058615
E01028883,E02006022,1,0.519538188
E01028884,E02006022,1,0.039520426
E01014161,E02002949,1,0.20665802
E01014162,E02002949,1,0.73151751
E01014159,E02002949,1,0.035884133
E01014160,E02002949,1,0.025940337
E01014180,E02002933,1,0.248608534
E01014189,E02002933,1,0.166975881
E01014179,E02002933,1,0.142857143
E01014129,E02002933,1,0.027829314
E01014130,E02002933,1,0.237476809
E01014190,E02002933,1,0.176252319
E01028860,E02006021,1,0.19751773
E01028898,E02006021,1,0.185106383
E01028862,E02006021,1,0.164893617
E01028888,E02006021,1,0.319858156
E01028863,E02006021,1,0.132624113
E01028972,E02006033,1,0.018367347
E01028987,E02006033,1,0.113104189
E01028973,E02006033,1,0.062620838
E01028946,E02006033,1,0.805907626
E01028865,E02006017,1,0.072943445
E01028866,E02006017,1,0.331940874
E01028864,E02006017,1,0.164845758
E01028872,E02006017,1,0.405848329
E01028867,E02006017,1,0.024421594
E01028964,E02006037,1,0.047768207
E01028952,E02006037,1,0.075176194
E01028940,E02006037,1,0.015661707
E01028974,E02006037,1,0.067867398
E01028963,E02006037,1,0.792221352
E01028962,E02006037,1,0.001305142
E01014151,E02002941,1,0.396084337
E01014153,E02002941,1,0.353313253
E01014152,E02002941,1,0.017168675
E01014155,E02002941,1,0.118373494
E01014150,E02002941,1,0.029216867
E01014154,E02002941,1,0.085843373
E01014204,E02002937,1,0.212531486
E01014202,E02002937,1,0.190491184
E01014148,E02002937,1,0.238979849
E01014203,E02002937,1,0.037468514
E01014149,E02002937,1,0.133816121
E01014136,E02002937,1,0.186712846
E01028894,E02006015,1,0.00788835
E01028891,E02006015,1,0.278519417
E01028897,E02006015,1,0.01881068
E01028892,E02006015,1,0.083434466
E01028895,E02006015,1,0.524271845
E01028896,E02006015,1,0.087075243
E01029525,E02006150,1,0.231813773
E01029520,E02006150,1,0.020562561
E01029485,E02006150,1,0.013967022
E01029484,E02006150,1,0.516973812
E01029483,E02006150,1,0.011251212
E01029500,E02006150,1,0.012027158
E01029524,E02006150,1,0.193404462
E01009964,E02002046,1,0.001745201
E01009963,E02002046,1,0.720767888
E01009965,E02002046,1,0.115183246
E01009962,E02002046,1,0.162303665
E01010300,E02002118,1,0.216145833
E01010293,E02002118,1,0.3125
E01010291,E02002118,1,0.361979167
E01010298,E02002118,1,0.052083333
E01010299,E02002118,1,0.057291667
E01029699,E02006197,1,0.052126918
E01029701,E02006197,1,0.70859484
E01029694,E02006197,1,0.01054742
E01029691,E02006197,1,0.134327057
E01029689,E02006197,1,0.094403766
E01010309,E02002145,1,0.400557621
E01010311,E02002145,1,0.489776952
E01010316,E02002145,1,0.013011152
E01010262,E02002145,1,0.096654275
E01029505,E02006154,1,0.25355273
E01029475,E02006154,1,0.218399402
E01029476,E02006154,1,0.115931189
E01029506,E02006154,1,0.034405385
E01029490,E02006154,1,0.245325355
E01029489,E02006154,1,0.132385939
E01010505,E02002169,1,0.162305805
E01010493,E02002169,1,0.035977105
E01010507,E02002169,1,0.209730172
E01010487,E02002169,1,0.103434178
E01010488,E02002169,1,0.070727719
E01010504,E02002169,1,0.41782502
E01010428,E02006894,1,0.023037284
E01010530,E02006894,1,0.168081237
E01010429,E02006894,1,0.040012125
E01010454,E02006894,1,0.063049409
E01010430,E02006894,1,0.045468324
E01010426,E02006894,1,0.406032131
E01010453,E02006894,1,0.065322825
E01010433,E02006894,1,0.188996666
E01029579,E02006166,1,0.114326041
E01029612,E02006166,1,0.131263232
E01029580,E02006166,1,0.641496119
E01029577,E02006166,1,0.031051517
E01029610,E02006166,1,0.081863091
E01029540,E02006160,1,0.022042616
E01029543,E02006160,1,0.066127847
E01029595,E02006160,1,0.108743571
E01029597,E02006160,1,0.047759001
E01029541,E02006160,1,0.208670096
E01029542,E02006160,1,0.54665687
E01029568,E02006164,1,0.009773599
E01029560,E02006164,1,0.015711988
E01029559,E02006164,1,0.792898676
E01029547,E02006164,1,0.105901274
E01029548,E02006164,1,0.075714462
E01029687,E02006195,1,0.129213483
E01029710,E02006195,1,0.039044944
E01029713,E02006195,1,0.066573034
E01029711,E02006195,1,0.206179775
E01029712,E02006195,1,0.558988764
E01029460,E02006133,1,0.359203798
E01029462,E02006133,1,0.147735573
E01029459,E02006133,1,0.013696129
E01029461,E02006133,1,0.4793645
E01009451,E02001835,1,0.05805429
E01009449,E02001835,1,0.774816723
E01009453,E02001835,1,0.005745988
E01009471,E02001835,1,0.145829205
E01009466,E02001835,1,0.015553794
E01010419,E02002171,1,0.041251778
E01010446,E02002171,1,0.613086771
E01010425,E02002171,1,0.031294452
E01010420,E02002171,1,0.305832148
E01010417,E02002171,1,0.008534851
E01032899,E02006149,1,0.244721234
E01029526,E02006149,1,0.676868327
E01029492,E02006149,1,0.038671412
E01032900,E02006149,1,0.009608541
E01029501,E02006149,1,0.015776987
E01029499,E02006149,1,0.014353499
E01014269,E02002960,1,0.072815534
E01014326,E02002960,1,0.446601942
E01014325,E02002960,1,0.121359223
E01014324,E02002960,1,0.359223301
E01010458,E02002156,1,0.046610169
E01010460,E02002156,1,0.100847458
E01010461,E02002156,1,0.039830508
E01010566,E02002156,1,0.119491525
E01010459,E02002156,1,0.693220339
E01010321,E02002119,1,0.5028463
E01010353,E02002119,1,0.218216319
E01010319,E02002119,1,0.10056926
E01010354,E02002119,1,0.178368121
E01014350,E02002984,1,0.097636177
E01014351,E02002984,1,0.577595067
E01014352,E02002984,1,0.295991778
E01014347,E02002984,1,0.028776978
E01010522,E02002161,1,0.889705882
E01010525,E02002161,1,0.041021672
E01010524,E02002161,1,0.008513932
E01010523,E02002161,1,0.060758514
E01029398,E02006123,1,0.700323102
E01029399,E02006123,1,0.093699515
E01029379,E02006123,1,0.033117932
E01029400,E02006123,1,0.172859451
E01029522,E02006156,1,0.137732391
E01029523,E02006156,1,0.086933752
E01029514,E02006156,1,0.159989526
E01029513,E02006156,1,0.104739461
E01029521,E02006156,1,0.51060487
E01029359,E02006129,1,0.416391804
E01029362,E02006129,1,0.085257371
E01029360,E02006129,1,0.252173913
E01029361,E02006129,1,0.23888056
E01029363,E02006129,1,0.007296352
E01010469,E02002174,1,0.148244473
E01010516,E02002174,1,0.074122237
E01010467,E02002174,1,0.488946684
E01010468,E02002174,1,0.120936281
E01010518,E02002174,1,0.167750325
E01029735,E02006203,1,0.119212963
E01029729,E02006203,1,0.006944444
E01029726,E02006203,1,0.112268519
E01029734,E02006203,1,0.761574074
E01029739,E02006191,1,0.016568952
E01029754,E02006191,1,0.714759113
E01029741,E02006191,1,0.030843742
E01029733,E02006191,1,0.214886566
E01029755,E02006191,1,0.022941626
E01029708,E02006202,1,0.227289445
E01029688,E02006202,1,0.585877161
E01029707,E02006202,1,0.084589923
E01029709,E02006202,1,0.009194557
E01029706,E02006202,1,0.093048915
E01029432,E02006132,1,0.085470085
E01029431,E02006132,1,0.081196581
E01029433,E02006132,1,0.408119658
E01029430,E02006132,1,0.425213675
E01029529,E02006155,1,0.004215852
E01029496,E02006155,1,0.297639123
E01029527,E02006155,1,0.022765599
E01029528,E02006155,1,0.675379427
E01010485,E02002155,1,0.598181818
E01010483,E02002155,1,0.145454545
E01010484,E02002155,1,0.156363636
E01010482,E02002155,1,0.1
E01010401,E02002134,1,0.037063435
E01010403,E02002134,1,0.230577334
E01010404,E02002134,1,0.464362081
E01010407,E02002134,1,0.137562366
E01010408,E02002134,1,0.130434783
E01014216,E02002957,1,0.136324418
E01014214,E02002957,1,0.09663503
E01014265,E02002957,1,0.147540984
E01014267,E02002957,1,0.444348576
E01014272,E02002957,1,0.146678171
